2.300016e-06	7.273251e-09
2.300035e-06	7.273210e-09
2.300053e-06	7.264139e-09
2.300072e-06	7.269446e-09
2.300090e-06	7.252688e-09
2.300108e-06	7.259198e-09
2.300127e-06	7.274957e-09
2.300145e-06	7.275716e-09
2.300164e-06	7.274093e-09
2.300182e-06	7.270876e-09
2.300200e-06	7.272852e-09
2.300219e-06	7.273105e-09
2.300237e-06	7.276414e-09
2.300256e-06	7.274157e-09
2.300274e-06	7.269138e-09
2.300292e-06	7.264439e-09
2.300311e-06	7.253979e-09
2.300329e-06	7.266491e-09
2.300348e-06	7.272038e-09
2.300366e-06	7.275148e-09
2.300384e-06	7.266843e-09
2.300403e-06	7.249905e-09
2.300421e-06	7.260528e-09
2.300440e-06	7.262571e-09
2.300458e-06	7.267839e-09
2.300476e-06	7.270559e-09
2.300495e-06	7.262019e-09
2.300513e-06	7.266087e-09
2.300532e-06	7.250186e-09
2.300550e-06	7.265705e-09
2.300568e-06	7.271282e-09
2.300587e-06	7.272002e-09
2.300605e-06	7.258873e-09
2.300624e-06	7.145950e-09
2.300642e-06	7.232264e-09
2.300660e-06	7.259529e-09
2.300679e-06	7.262829e-09
2.300697e-06	7.267647e-09
2.300716e-06	7.268928e-09
2.300734e-06	7.264064e-09
2.300752e-06	7.139463e-09
2.300771e-06	7.187753e-09
2.300789e-06	7.263513e-09
2.300808e-06	7.268531e-09
2.300826e-06	7.267508e-09
2.300844e-06	7.266542e-09
2.300863e-06	7.266806e-09
2.300881e-06	7.266605e-09
2.300900e-06	7.267201e-09
2.300918e-06	7.265823e-09
2.300937e-06	7.269247e-09
2.300955e-06	7.269773e-09
2.300973e-06	7.269423e-09
2.300992e-06	7.252072e-09
2.301010e-06	7.257477e-09
2.301029e-06	7.263932e-09
2.301047e-06	7.253765e-09
2.301065e-06	7.266416e-09
2.301084e-06	7.265356e-09
2.301102e-06	7.219183e-09
2.301121e-06	7.172717e-09
2.301139e-06	7.260180e-09
2.301157e-06	7.270115e-09
2.301176e-06	7.272931e-09
2.301194e-06	7.271119e-09
2.301213e-06	7.259552e-09
2.301231e-06	7.251392e-09
2.301249e-06	7.267078e-09
2.301268e-06	7.268051e-09
2.301286e-06	7.272699e-09
2.301305e-06	7.270770e-09
2.301323e-06	7.266733e-09
2.301342e-06	7.250259e-09
2.301360e-06	7.157509e-09
2.301378e-06	7.225648e-09
2.301397e-06	7.241524e-09
2.301415e-06	7.141517e-09
2.301434e-06	7.232201e-09
2.301452e-06	7.272328e-09
2.301470e-06	7.272778e-09
2.301489e-06	7.262194e-09
2.301507e-06	7.213725e-09
2.301526e-06	7.190652e-09
2.301544e-06	7.258145e-09
2.301562e-06	7.267725e-09
2.301581e-06	7.267555e-09
2.301599e-06	7.262553e-09
2.301618e-06	7.268566e-09
2.301636e-06	7.269669e-09
2.301655e-06	7.259687e-09
2.301673e-06	7.255380e-09
2.301691e-06	7.260105e-09
2.301710e-06	7.267257e-09
2.301728e-06	7.269309e-09
2.301747e-06	7.271274e-09
2.301765e-06	7.268728e-09
2.301783e-06	7.262670e-09
2.301802e-06	7.271283e-09
2.301820e-06	7.269360e-09
2.301839e-06	7.261213e-09
2.301857e-06	7.267173e-09
2.301875e-06	7.264215e-09
2.301894e-06	7.255698e-09
2.301912e-06	7.262895e-09
2.301931e-06	7.270034e-09
2.301949e-06	7.267180e-09
2.301968e-06	7.266508e-09
2.301986e-06	7.270893e-09
2.302004e-06	7.269442e-09
2.302023e-06	7.265257e-09
2.302041e-06	7.247012e-09
2.302060e-06	7.251101e-09
2.302078e-06	7.262623e-09
2.302096e-06	7.268629e-09
2.302115e-06	7.266984e-09
2.302133e-06	7.269864e-09
2.302152e-06	7.269880e-09
2.302170e-06	7.269551e-09
2.302189e-06	7.268824e-09
2.302207e-06	7.269387e-09
2.302225e-06	7.269292e-09
2.302244e-06	7.266450e-09
2.302262e-06	7.266568e-09
2.302281e-06	7.251952e-09
2.302299e-06	7.245640e-09
2.302317e-06	7.262094e-09
2.302336e-06	7.264621e-09
2.302354e-06	7.267100e-09
2.302373e-06	7.269583e-09
2.302391e-06	7.269955e-09
2.302410e-06	7.270477e-09
2.302428e-06	7.266633e-09
2.302446e-06	7.263617e-09
2.302465e-06	7.266703e-09
2.302483e-06	7.268105e-09
2.302502e-06	7.268351e-09
2.302520e-06	7.266600e-09
2.302539e-06	7.264563e-09
2.302557e-06	7.259241e-09
