9.500072e-07	5.144492e-09
9.500148e-07	5.144570e-09
9.500224e-07	5.183714e-09
9.500300e-07	5.180917e-09
9.500376e-07	5.165754e-09
9.500452e-07	5.171335e-09
9.500528e-07	5.152078e-09
9.500604e-07	5.146088e-09
9.500680e-07	5.163864e-09
9.500756e-07	5.175657e-09
9.500832e-07	5.187677e-09
9.500908e-07	5.170560e-09
9.500984e-07	5.180542e-09
9.501060e-07	5.164830e-09
9.501136e-07	5.165105e-09
9.501212e-07	5.169014e-09
9.501288e-07	5.173580e-09
9.501364e-07	5.188144e-09
9.501440e-07	5.179495e-09
9.501516e-07	5.177931e-09
9.501592e-07	5.187007e-09
9.501668e-07	5.177121e-09
9.501744e-07	5.205040e-09
9.501820e-07	5.179252e-09
9.501896e-07	5.156108e-09
9.501972e-07	5.171657e-09
9.502048e-07	5.187041e-09
9.502124e-07	5.194452e-09
9.502200e-07	5.182842e-09
9.502276e-07	5.191826e-09
9.502352e-07	5.186133e-09
9.502429e-07	5.185160e-09
9.502505e-07	5.200738e-09
9.502581e-07	5.193689e-09
9.502657e-07	5.177123e-09
9.502733e-07	5.189323e-09
9.502809e-07	5.192975e-09
9.502885e-07	5.152357e-09
9.502961e-07	5.166413e-09
9.503037e-07	5.194005e-09
9.503113e-07	5.188998e-09
9.503189e-07	5.180331e-09
9.503265e-07	5.187757e-09
9.503341e-07	5.168429e-09
9.503417e-07	5.191378e-09
9.503493e-07	5.178495e-09
9.503569e-07	5.199490e-09
9.503645e-07	5.191605e-09
9.503721e-07	5.190796e-09
9.503797e-07	5.194825e-09
9.503873e-07	5.205860e-09
9.503949e-07	5.196055e-09
9.504025e-07	5.169574e-09
9.504101e-07	5.194836e-09
9.504177e-07	5.187315e-09
9.504253e-07	5.178578e-09
9.504329e-07	5.200403e-09
9.504405e-07	5.146418e-09
9.504481e-07	5.190713e-09
9.504557e-07	5.176575e-09
9.504633e-07	5.184291e-09
9.504709e-07	5.181076e-09
9.504785e-07	5.173727e-09
9.504861e-07	5.168122e-09
9.504937e-07	5.188889e-09
9.505014e-07	5.198688e-09
9.505090e-07	5.197404e-09
9.505166e-07	5.199176e-09
9.505242e-07	5.184456e-09
9.505318e-07	5.180734e-09
9.505394e-07	5.208166e-09
9.505470e-07	5.177361e-09
9.505546e-07	5.209977e-09
9.505622e-07	5.207177e-09
9.505698e-07	5.186346e-09
9.505774e-07	5.147082e-09
9.505850e-07	5.206753e-09
9.505926e-07	5.178048e-09
9.506002e-07	5.191866e-09
9.506078e-07	5.190833e-09
9.506154e-07	5.197712e-09
9.506230e-07	5.179397e-09
9.506306e-07	5.172659e-09
9.506382e-07	5.194505e-09
9.506458e-07	5.187459e-09
9.506534e-07	5.191250e-09
9.506610e-07	5.178567e-09
9.506687e-07	5.179417e-09
9.506763e-07	5.176448e-09
9.506839e-07	5.173392e-09
9.506915e-07	5.182638e-09
9.506991e-07	5.180079e-09
9.507067e-07	5.176945e-09
9.507143e-07	5.187874e-09
9.507219e-07	5.192812e-09
9.507295e-07	5.180206e-09
9.507371e-07	5.173895e-09
9.507447e-07	5.188974e-09
